,regio3,geo_plz,streetPlain,houseNumber,lon,lat
1298,Westend_Süd,60323.0,,,0.0,0.0
1299,Bockenheim,60487.0,Georg-Speyer-Str.,51.0,8.646221749999999,50.1263967
1300,Westend_Süd,60323.0,Altkönigstrasse,,0.0,0.0
1301,Bockenheim,60486.0,Lise-Meitner-Straße,14.0,8.6394429,50.1159174
1302,Griesheim,65933.0,,,0.0,0.0
1303,Altstadt,60311.0,Markt,30.0,8.683534605642052,50.11080145
1304,Westend_Süd,60323.0,Telemannstraße,22.0,8.669574526222458,50.12141865
1305,Sachsenhausen_Süd,60598.0,zum_goetheturm,0.0,8.6988362,50.0845843
1306,Sachsenhausen_Süd,60599.0,,,0.0,0.0
1307,Gutleutviertel,60329.0,Esslinger_Straße,9.0,8.6634711,50.1023301
1308,Westend_Nord,60322.0,,,0.0,0.0
1309,Preungesheim,60435.0,Herrenapfelstrasse,6.0,8.7017875,50.1531104
1310,Innenstadt,60313.0,Heiligkreuzgasse,0.0,8.6884596,50.1156862
1311,Westend_Süd,60325.0,,,0.0,0.0
1312,Niederrad,60528.0,Hahnstraße,28.0,8.632797654669258,50.0834542
1313,Gutleutviertel,60327.0,,,0.0,0.0
1314,Preungesheim,60435.0,Am_Borsdorfer,68.0,8.70066155,50.156071850000004
1315,Ginnheim,60431.0,,,0.0,0.0
1316,Westend_Süd,60325.0,Arndtstraße,55.0,8.660334584084548,50.118491199999994
1317,Sachsenhausen_Süd,60598.0,Ziegelhüttenweg_/Mörfelder_Landstraße_-kleine_private__Stichstraße),44842.0,0.0,0.0
1318,Bockenheim,60487.0,Leipziger_Straße,0.0,8.6455341,50.1226603
1319,Bonames,60347.0,,,0.0,0.0
1320,Sachsenhausen_Nord,60598.0,Mörfelder_Ldstr.,172.0,0.0,0.0
1321,Westend_Süd,60325.0,,,0.0,0.0
1322,Rödelheim,60489.0,,,0.0,0.0
1323,Schwanheim,60529.0,,,0.0,0.0
1324,Schwanheim,60529.0,,,0.0,0.0
1325,Sachsenhausen_Süd,60599.0,,,0.0,0.0
1326,Innenstadt,60310.0,Taunustor,3.0,8.6727908,50.110227
1327,Eschersheim,60433.0,Bonameserstrasse,69.0,8.65707181031084,50.166185049999996
1328,Riedberg,60438.0,Altenhöferallee,58.0,8.631618749918797,50.1762461
1329,Sachsenhausen_Nord,60594.0,Willemerstr._,0.0,8.6915959,50.1042519
1330,Gallusviertel,60326.0,,,0.0,0.0
1331,Bockenheim,60487.0,Leipziger_Straße,0.0,8.6455341,50.1226603
1332,Bockenheim,60487.0,Rödelheimer_Landstraße,8.0,8.632828311273045,50.123265
1333,Nied,65934.0,,,0.0,0.0
1334,Griesheim,65933.0,,,0.0,0.0
1335,Nordend_West,60320.0,Malapertstr._,0.0,8.6824824,50.1351253
1336,Westend_Süd,60325.0,,,0.0,0.0
1337,Nordend_West,60322.0,Heinestr.,7.0,8.676827000000007,50.12318085
1338,Westend_Süd,60325.0,Schubertstraße,27.0,8.656833035109253,50.117725050000004
1339,Hausen,60488.0,,,0.0,0.0
1340,Nordend_West,60318.0,Eschenheimer_Anlage,16.0,8.68573903886525,50.11996175
1341,Eschersheim,60431.0,,,0.0,0.0
1342,Bockenheim,60486.0,,,0.0,0.0
1343,Dornbusch,60320.0,,,0.0,0.0
1344,Bockenheim,60486.0,Montgolfier-Allee,11.0,8.624545576271174,50.11202365
1345,Gallusviertel,60326.0,,,0.0,0.0
1346,Westend_Süd,60323.0,Kronberger_Straße,12.0,8.669119299999998,50.120154400000004
1347,Bergen_Enkheim,60388.0,Schelmenweg,17.0,8.751766004834561,50.15761985
1348,Gallusviertel,60327.0,Kölner_Straße,26.0,8.649513003102655,50.10774185
1349,Oberrad,60599.0,Buchrainstraße,,0.0,0.0
1350,Altstadt,60311.0,,,0.0,0.0
1351,Ostend,60314.0,Oskar-von-Miller-Straße,46.0,8.6994519,50.1087172
1352,Westend_Süd,60323.0,Altkönigstr._,0.0,8.665511,50.1209033
1353,Nordend_West,60322.0,Melemstraße,23.0,8.67293531478002,50.1290015
1354,Bockenheim,60486.0,,,0.0,0.0
1355,Ostend,60314.0,Ferdinand-Happ-Str.,13.0,8.710294771488151,50.11292335
1356,Gallusviertel,60326.0,Kleyerstrasse,41.0,8.6375395,50.1002457
1357,Sachsenhausen_Nord,60598.0,Mörfelder_Landstr.,,0.0,0.0
1358,Gutleutviertel,60327.0,Schönstrasse,14.0,8.657169187788433,50.102196250000006
1359,Sossenheim,65936.0,,,0.0,0.0
1360,Gallusviertel,60326.0,Hattersheimer_Straße,31.0,8.63665662420956,50.10646155
1361,Gutleutviertel,60327.0,,,0.0,0.0
1362,Sachsenhausen_Nord,60594.0,Launitzstrasse,7.0,8.683311887678194,50.10295635
1363,Niederrad,60528.0,Schwarzwaldstraße,2.0,8.646029285849515,50.0881004
1364,Sachsenhausen_Nord,60594.0,,,0.0,0.0
1365,Heddernheim,60439.0,Olof-Palme-Straße,31.0,8.6452953,50.1652118
1366,Bockenheim,60486.0,Solmsstrasse,21.0,8.6351861,50.1184755
1367,Bockenheim,60486.0,Pfingstbrunnenstraße,22.0,8.6385622,50.1159749
1368,Niederrad,60528.0,Lyoner_Str.,19.0,8.624485471556243,50.081535450000004
1369,Höchst,65929.0,Leunastr.,22.0,8.541023205489939,50.09908355
1370,Bockenheim,60327.0,Römischer_Ring,29.0,0.0,0.0
1371,Nordend_Ost,60316.0,Baumweg,0.0,8.6942202,50.1186131
1372,Nieder_Erlenbach,60437.0,,,0.0,0.0
1373,Höchst,65929.0,Leverkuser_Straße,,0.0,0.0
1374,Bornheim,60389.0,,,0.0,0.0
1375,Eschersheim,60433.0,,,0.0,0.0
1376,Sachsenhausen_Süd,60598.0,,,0.0,0.0
1377,Rödelheim,60489.0,Strubbergstraße,86.0,8.59793130040197,50.12029750000001
1378,Riedberg,60438.0,Altenhöferallee,70.0,8.63096658873827,50.177600299999995
1379,Ostend,60316.0,Unterer_Atzemer,7.0,8.703608701910564,50.11709155
1380,Bahnhofsviertel,60329.0,Niddastraße,27.0,8.667178055124221,50.110708599999995
1381,Westend_Süd,60322.0,Im_Sachsenlager_,0.0,8.6752619,50.1190478
1382,Oberrad,60599.0,,,0.0,0.0
1383,Nordend_West,60322.0,,,0.0,0.0
1384,Griesheim,65933.0,Waldschulstraße,90.0,8.6032249,50.1023118
1385,Nordend_West,60322.0,,,0.0,0.0
1386,Rödelheim,60489.0,,,0.0,0.0
1387,Heddernheim,60439.0,,,0.0,0.0
1388,Gallusviertel,60327.0,Speyerer_Straße,,0.0,0.0
1389,Bonames,60437.0,Ben-Gurion-Ring,,0.0,0.0
1390,Bockenheim,60486.0,Pariser_Str.,18.0,0.0,0.0
1391,Dornbusch,60320.0,,,0.0,0.0
1392,Riedberg,60438.0,Konrad-Zuse-Straße,42.0,8.635580554062228,50.17860465
1393,Sachsenhausen_Süd,60598.0,,,0.0,0.0
1394,Westend_Süd,60320.0,,,0.0,0.0
1395,Westend_Süd,60323.0,,,0.0,0.0
1396,Westend_Nord,60322.0,Hansaallee,29.0,8.67204278462171,50.125906
1397,Nordend_West,60322.0,Bornwiesenweg,45.0,8.67961068945499,50.1214601
1398,Sachsenhausen_Nord,60594.0,,,0.0,0.0
1399,Nordend_West,60318.0,Eckenheimer_Landstr.,21.0,8.685881269589366,50.121607499999996
1400,Sachsenhausen_Süd,60598.0,,,0.0,0.0
1401,Bockenheim,60486.0,Leonardo-da-Vinci-Allee,,0.0,0.0
1402,Sachsenhausen_Nord,60596.0,,,0.0,0.0
1403,Bockenheim,60486.0,August-Euler-Straße,7.0,8.6233033,50.1128436
1404,Ostend,60316.0,,,0.0,0.0
1405,Westend_Nord,60323.0,Grüneburgweg,106.0,8.664209865771813,50.1236422
1406,Sindlingen,65931.0,,,0.0,0.0
1407,Niederrad,60528.0,Hahnstraße,26.0,8.632781338778438,50.08380355
1408,Eschersheim,60431.0,,,0.0,0.0
1409,Höchst,65929.0,Leverkuser_Str.,16.0,8.542814766380719,50.10107965
1410,Nordend_West,60318.0,Sternstr.,0.0,8.6823033,50.1205454
1411,Höchst,65929.0,,,0.0,0.0
1412,Kalbach,60437.0,,,0.0,0.0
1413,Bockenheim,60486.0,Am_Römerhof,43.0,8.62733418707247,50.1119099
1414,Heddernheim,60439.0,Olof-Palme-Straße,31.0,8.6452953,50.1652118
1415,Gallusviertel,60326.0,Niedernhausener_Straße,55.0,8.629930550000001,50.1070183
1416,Nordend_West,60318.0,Hermannstr,18.0,8.684972316698474,50.123146250000005
1417,Sachsenhausen_Süd,60599.0,Hainer_Weg,80.0,8.69366941388715,50.0972193
1418,Nordend_Ost,60316.0,Egenolffstraße,2.0,8.696252065909091,50.126769100000004
1419,Oberrad,60599.0,Gräfendeichstrasse,39.0,8.728038344737342,50.10183775
1420,Preungesheim,60435.0,Jaspertstr.,11.0,8.6930807,50.1529727
1421,Nordend_Ost,60318.0,Schwarzburgstraße,9.0,0.0,0.0
1422,Sossenheim,65936.0,,,0.0,0.0
1423,Griesheim,65933.0,Schwarzerlenweg,7.0,8.613657476232564,50.095104500000005
1424,Nordend_West,60318.0,Neuhofstraße,17.0,8.690095554641257,50.125734
1425,Gallusviertel,60326.0,Kriegkstraße_,89.0,8.6388791,50.1042531
1426,Eckenheim,60435.0,,,0.0,0.0
1427,Westend_Süd,60325.0,,,0.0,0.0
1428,Westend_Süd,60325.0,,,0.0,0.0
1429,Bockenheim,60486.0,Kurfürstenstraße,,0.0,0.0
1430,Riedberg,60438.0,,,0.0,0.0
1431,Sachsenhausen_Nord,60594.0,,,0.0,0.0
1432,Nied,65934.0,Landauer_Strasse,14.0,8.573055789982043,50.0959153
1433,Westend_Süd,60323.0,,,0.0,0.0
1434,Bahnhofsviertel,60329.0,Mainluststraße,15.0,8.671105739300408,50.1068567
1435,Nordend_Ost,60316.0,Berger_Straße,40.0,8.6956548,50.1201014
1436,Westend_Nord,60320.0,Hansaallee,,0.0,0.0
1437,Sindlingen,65931.0,,,0.0,0.0
1438,Westend_Süd,60325.0,,,0.0,0.0
1439,Bockenheim,60487.0,Königsberger_Strasse,35.0,8.6296588,50.1282152
1440,Ginnheim,60431.0,,,0.0,0.0
1441,Riedberg,60438.0,Altenhöferallee,30.0,8.632430895721829,50.17563505
1442,Eschersheim,60433.0,Bonameserstr.,79.0,8.657493918128388,50.166852399999996
1443,Nied,65934.0,,,0.0,0.0
1444,Nordend_West,60318.0,Stalburgstraße,24.0,8.68413455,50.12466725
1445,Gallusviertel,60326.0,Pfarrer_Perabo_Platz,7.0,8.634352980194805,50.098630150000005
1446,Bahnhofsviertel,60329.0,Kaiserstraße,39.0,8.670670332545116,50.108748500000004
1447,Sachsenhausen_Süd,60599.0,,,0.0,0.0
1448,Nordend_Ost,60316.0,Schleiermacherstraße,10.0,8.699621254676721,50.122948949999994
1449,Sachsenhausen_Nord,60596.0,"Tiroler_Straße,",35.0,8.677477256721048,50.09435635
1450,Bockenheim,60486.0,Ohmstr,63.0,8.6320942,50.1177219
1451,Sachsenhausen_Nord,60594.0,,,0.0,0.0
1452,Höchst,65929.0,Kasinostr._,0.0,8.5485963,50.1027781
1453,Eschersheim,60433.0,,,0.0,0.0
1454,Niederrad,60528.0,Hahnstraße,26.0,8.632781338778438,50.08380355
1455,Nordend_West,60322.0,,,0.0,0.0
1456,Eschersheim,60433.0,Kirchhainer_Str.,65.0,8.666503599882997,50.15637515
1457,Bockenheim,60486.0,Pfingstbrunnenstraße,28.0,8.639315,50.1162369
1458,Gallusviertel,60326.0,Hattersheimer_Straße,33.0,8.63659045,50.10671685
1459,Altstadt,60311.0,,,0.0,0.0
1460,Westend_Süd,60322.0,Emil-Claar-Straße,17.0,8.671947151471821,50.1201406
1461,Bockenheim,60486.0,,,0.0,0.0
1462,Westend_Süd,60325.0,Bettinaplatz,0.0,8.6581592,50.113718
1463,Sachsenhausen_Süd,60599.0,Am_Wassertempel,11.0,8.694968850000002,50.0980637
1464,Rödelheim,60489.0,,,0.0,0.0
1465,Niederrad,60594.0,Niederräder_Landstraße,17.0,8.650692474948027,50.088337300000006
1466,Sachsenhausen_Nord,60594.0,Schweizer_Straße,0.0,8.6829343,50.0989691
1467,Griesheim,65933.0,,,0.0,0.0
1468,Nordend_West,60322.0,,,0.0,0.0
1469,Sachsenhausen_Süd,60598.0,,,0.0,0.0
1470,Nieder_Eschbach,60437.0,Homburger_Landstrasse,748.0,8.666914774891234,50.1907675
1471,Niederrad,60528.0,Hahnstraße,,0.0,0.0
1472,Nordend_West,60318.0,,,0.0,0.0
1473,Ostend,60316.0,Ingolstädter_Str.,0.0,8.7018256,50.121122
1474,Westend_Süd,60325.0,Barckhausstr.,13.0,8.6642214,50.11687415
1475,Nordend_Ost,60316.0,Herbartstraße,21.0,8.695427108386998,50.12153375
1476,Ostend,60316.0,Sandweg,127.0,8.6977878,50.1191677
1477,Sachsenhausen_Nord,60594.0,Schwanthaler_Straße_/_Ecke_Schweizer_Straße,0.0,0.0,0.0
1478,Bockenheim,60487.0,,,0.0,0.0
1479,Riedberg,60438.0,Altenhöferallee,70.0,8.63096658873827,50.177600299999995
1480,Sachsenhausen_Nord,60594.0,Willemerstr._,0.0,8.6915959,50.1042519
1481,Sindlingen,65931.0,Schneiderstraße,9.0,8.513286303389123,50.0879442
1482,Bockenheim,60486.0,Rödelheimer_Landstrasse,0.0,8.6306901,50.1224112
1483,Heddernheim,60439.0,Olof-Palme-Str.,31.0,8.6452953,50.1652118
1484,Sachsenhausen_Nord,60596.0,,,0.0,0.0
1485,Gallusviertel,60327.0,,,0.0,0.0
1486,Westend_Süd,60486.0,Varrentrappstraße,7.0,8.64498795,50.1129606
1487,Altstadt,60311.0,Am_Leonhardstor,25.0,8.6797966,50.1088734
1488,Gallusviertel,60486.0,,,0.0,0.0
1489,Gutleutviertel,60329.0,Esslinger,9.0,8.6634711,50.1023301
1490,Bockenheim,60486.0,Pfingstbrunnenstraße,28.0,8.639315,50.1162369
1491,Gallusviertel,60326.0,Lahnstraße,61.0,8.632896759807293,50.1007205
1492,Riedberg,60438.0,Cäsar-von-Hofacker-Straße,9.0,8.62215210277778,50.180318299999996
1493,Bockenheim,60486.0,Lise-Meitner-Str.,16.0,8.6390045,50.1158267
1494,Nordend_Ost,60316.0,Luisenstr._,0.0,8.695777,50.1206077
1495,Niederrad,60528.0,Schwarzwaldstr.,25.0,8.646849893907195,50.086545349999994
1496,Niederrad,60528.0,Lyoner_Straße,30.0,8.622975643309179,50.080984599999994
1497,Sachsenhausen_Süd,60598.0,Tucholskystraße,,0.0,0.0
1498,Westend_Süd,60325.0,Corneliusstrasse,0.0,8.6585451,50.116796
1499,Westend_Nord,60323.0,,,0.0,0.0
1500,Praunheim,60488.0,Westring,10.0,8.6138229,50.1335301
1501,Bockenheim,60486.0,Pfingstbrunnenstraße,22.0,8.6385622,50.1159749
1502,Ostend,60314.0,Ostbahnhofstraße,,0.0,0.0
1503,Westend_Süd,60325.0,,,0.0,0.0
1504,Harheim,60437.0,Philipp-Schnell-Straße,,0.0,0.0
1505,Bahnhofsviertel,60329.0,Gutleutstraße,42.0,8.667526226659959,50.1056131
1506,Westend_Nord,60323.0,,,0.0,0.0
1507,Gallusviertel,60326.0,Im_Galluspark,12.0,8.6375741,50.0999902
1508,Harheim,60437.0,,,0.0,0.0
1509,Westend_Süd,60325.0,Mendelssohnstraße,83.0,8.65907687393939,50.118248699999995
1510,Eckenheim,60435.0,,,0.0,0.0
1511,Bergen_Enkheim,60388.0,Nordring,14.0,8.747003192056386,50.15756025
1512,Bockenheim,60486.0,,,0.0,0.0
1513,Bornheim,60385.0,,,0.0,0.0
1514,Nordend_West,60318.0,,,0.0,0.0
1515,Gallusviertel,65933.0,,,0.0,0.0
1516,Gallusviertel,60326.0,Hattersheimer_Str.,37.0,8.637065615329801,50.107002550000004
1517,Nordend_West,60318.0,Neuhofstraße,0.0,8.6862329,50.125118
1518,Westend_Süd,60486.0,Gräfstraße,4.0,0.0,0.0
1519,Bockenheim,60486.0,Römischer_Ring_,0.0,0.0,0.0
1520,Sossenheim,65936.0,,,0.0,0.0
1521,Rödelheim,60489.0,,,0.0,0.0
1522,Riedberg,60438.0,Friedrich-Karl-Klausing-Straße,4.0,8.625835467064558,50.18029115
1523,Sachsenhausen_Nord,60598.0,Mörfelder_Landstr.,50.0,8.687277791052399,50.09885775
1524,Bornheim,60385.0,Berger_Straße,,0.0,0.0
1525,Unterliederbach,65929.0,,,0.0,0.0
1526,Sachsenhausen_Nord,60594.0,,,0.0,0.0
1527,Westend_Süd,60323.0,,,0.0,0.0
1528,Altstadt,60311.0,,,0.0,0.0
1529,Bonames,60437.0,Fleckenbühlstraße,27.0,8.660417932226046,50.182554749999994
1530,Gallusviertel,60326.0,,,0.0,0.0
1531,Bockenheim,60486.0,Am_Römerhof,51.0,8.627460264149569,50.11311135
1532,Oberrad,60599.0,De-Neuf-Ville-Straße,8.0,0.0,0.0
1533,Hausen,60488.0,,,0.0,0.0
1534,Nordend_West,60318.0,Zeißelstraße,20.0,8.690191266340783,50.1242774
1535,Westend_Süd,60323.0,Wöhlerstr._,0.0,8.6669068,50.1179682
1536,Bockenheim,60486.0,Solmsstraße,19.0,8.635498,50.1184778
1537,Gallusviertel,60486.0,Europaallee_,0.0,8.6401431,50.1086625
1538,Bockenheim,60327.0,Römischer_Ring,0.0,0.0,0.0
1539,Oberrad,60599.0,,,0.0,0.0
1540,Gallusviertel,60326.0,Mainzer_Landstraße,231.0,8.647910332277734,50.10350385
1541,Rödelheim,60489.0,Hattsteiner_Strasse,,0.0,0.0
1542,Westend_Süd,60323.0,Altkönigstr._,0.0,8.665511,50.1209033
1543,Westend_Süd,60323.0,,,0.0,0.0
1544,Sachsenhausen_Süd,60599.0,Schweinfurterweg,0.0,8.6977884,50.0937112
1545,Westend_Süd,60323.0,,,0.0,0.0
1546,Sachsenhausen_Süd,60598.0,,,0.0,0.0
1547,Nordend_West,60318.0,Spohrstr._,0.0,8.6916333,50.1254538
1548,Bockenheim,60486.0,Solmsstraße,25.0,8.6347423,50.118176
1549,Bockenheim,60486.0,Lise-Meitner-Str.,16.0,8.6390045,50.1158267
1550,Bockenheim,60486.0,Römischer_Ring_,0.0,0.0,0.0
1551,Ostend,60314.0,,,0.0,0.0
1552,Nordend_West,60318.0,,,0.0,0.0
1553,Sachsenhausen_Nord,60596.0,,,0.0,0.0
1554,Höchst,65929.0,Ludwigshafener_Str.,60.0,8.54120715409763,50.10118115
1555,Westend_Süd,60325.0,Kettenhofweg,0.0,8.65841,50.1162626
1556,Bergen_Enkheim,60388.0,,,0.0,0.0
1557,Bahnhofsviertel,60329.0,Kaiserstraße,0.0,8.665532734444444,50.107602
1558,Sindlingen,65931.0,,,0.0,0.0
1559,Gallusviertel,60326.0,Frankenallee,199.0,8.632694588106112,50.103509200000005
1560,Westend_Süd,60325.0,Wöhlerstr,12.0,8.6671646,50.1181814
1561,Niederrad,60528.0,,,0.0,0.0
1562,Bockenheim,60486.0,Voltastr._,0.0,8.6342726,50.116891
1563,Westend_Süd,60323.0,Liebigstr.,29.0,8.665162554474616,50.12103625
1564,Bockenheim,60485.0,,,0.0,0.0
1565,Bahnhofsviertel,60329.0,Weserstr._,0.0,8.6680516,50.1101277
1566,Sachsenhausen_Nord,60596.0,,,0.0,0.0
1567,Heddernheim,60439.0,Hammarskjöldring,,0.0,0.0
1568,Niederrad,60528.0,Triftstraße,53.0,8.644815217330379,50.08358035
1569,Westend_Süd,60325.0,,,0.0,0.0
1570,Gallusviertel,60327.0,,,0.0,0.0
1571,Nordend_West,60318.0,"Zeisselstraße,_60316_Frankfurt_am_Main",20.0,0.0,0.0
1572,Nordend_Ost,60389.0,Rothschildallee,25.0,8.695910037465424,50.12709845
1573,Niederrad,60528.0,,,0.0,0.0
1574,Niederrad,60528.0,Hahnstraße,,0.0,0.0
1575,Bockenheim,60487.0,,,0.0,0.0
1576,Niederrad,60528.0,Bruchfeldstr.,7.0,8.649711290805037,50.08718505
1577,Sachsenhausen_Nord,60596.0,Schwanthalerstraße,38.0,8.6816163,50.1011534
1578,Sachsenhausen_Nord,60594.0,Launitzstraße,22.0,8.682869053895974,50.10288885
1579,Bockenheim,60486.0,Voltastraße,,0.0,0.0
1580,Nordend_West,60318.0,Glauburgstraße,3.0,8.691512296283802,50.1272583
1581,Sachsenhausen_Süd,60599.0,,,0.0,0.0
1582,Bornheim,60385.0,Berger_Straße,,0.0,0.0
1583,Nordend_West,60318.0,Unterweg,18.0,8.683501098459384,50.1196631
1584,Bergen_Enkheim,60388.0,Schießgraben,7.0,8.75121845,50.15414615
1585,Niederrad,60528.0,Hahnstraße,26.0,8.632781338778438,50.08380355
1586,Rödelheim,60489.0,Thudichumstraße,,0.0,0.0
1587,Gallusviertel,60326.0,,,0.0,0.0
1588,Ostend,60314.0,Ostbahnhofstraße,13.0,8.705362170302184,50.113126
1589,Höchst,65929.0,Peter-Fischer-Allee,23.0,8.546511006961893,50.11096715
1590,Niederrad,60528.0,,,0.0,0.0
1591,Westend_Süd,60325.0,,,0.0,0.0
1592,Nordend_West,60318.0,Stalburgstr.,40.0,8.682117649999999,50.124732449999996
1593,Altstadt,60311.0,töngesgasse,21.0,8.683481886521353,50.1132602
1594,Nordend_West,60322.0,,,0.0,0.0
1595,Sossenheim,65936.0,Im_Mittleren_Sand,46.0,8.56974629899885,50.1096194
1596,Bockenheim,60487.0,,,0.0,0.0
1597,Preungesheim,60435.0,,,0.0,0.0
1598,Bockenheim,60486.0,,,0.0,0.0
1599,Bornheim,60385.0,Berger_Straße,,0.0,0.0
1600,Bockenheim,60486.0,Am_Römerhof,51.0,8.627460264149569,50.11311135
1601,Westend_Süd,60325.0,,,0.0,0.0
1602,Fechenheim,60386.0,Dieburger_Str.,40.0,8.765395048544956,50.11529365
1603,Nordend_Ost,60385.0,Höhenstr.,51.0,8.699343797740438,50.12469145
1604,Ostend,60314.0,,,0.0,0.0
1605,Westend_Nord,60322.0,Leerbachstraße,,0.0,0.0
1606,Praunheim,60488.0,In_der_Römerstadt,,0.0,0.0
1607,Niederrad,60528.0,Lyoner_Straße,17.0,8.6293319,50.0846412
1608,Westend_Süd,60325.0,Schumannstraße,42.0,8.655191579186997,50.1170084
1609,Ostend,60314.0,Oskar_Von_Miller_strasse,25.0,8.69897065,50.1092298
1610,Nordend_West,60435.0,Anneliese-Hoevel-Straße,3.0,8.6951096,50.1378248
1611,Eschersheim,60431.0,,,0.0,0.0
1612,Sindlingen,65931.0,,,0.0,0.0
1613,Westend_Nord,60322.0,Hansaallee,,0.0,0.0
1614,Hausen,60488.0,Am_Ziehgraben,0.0,8.6216019,50.1382508
1615,Bockenheim,60486.0,,,0.0,0.0
1616,Bockenheim,60486.0,,,0.0,0.0
1617,Nordend_Ost,60316.0,Berger_Str._,0.0,8.6975967,50.1211883
1618,Sachsenhausen_Süd,60598.0,,,0.0,0.0
1619,Bahnhofsviertel,60311.0,Münchener_Str._,0.0,8.6723076,50.1084259
1620,Nieder_Eschbach,60437.0,,,0.0,0.0
1621,Ostend,60385.0,,,0.0,0.0
1622,Oberrad,60599.0,DE-Neufville-Straße,,0.0,0.0
1623,Nordend_Ost,60316.0,Julius-Heyman-Straße_,3.0,8.694650321779747,50.117588600000005
1624,Nordend_West,60318.0,Oeder_Weg,0.0,8.679633,50.1181588
1625,Gallusviertel,60326.0,Mainzer_Landstraße,393.0,8.630856188548329,50.101105849999996
1626,Bockenheim,60487.0,Königsberger_Straße,37.0,8.6296588,50.1282152
1627,Gallusviertel,65933.0,,,0.0,0.0
1628,Niederursel,60439.0,Hammarskjöldring,92.0,8.632089098600463,50.162244400000006
1629,Oberrad,60599.0,,,0.0,0.0
1630,Nordend_Ost,60389.0,,,0.0,0.0
1631,Nordend_Ost,60316.0,Sandweg,62.0,8.69889462082267,50.1198746
1632,Gallusviertel,60327.0,,,0.0,0.0
1633,Ostend,60314.0,Obermainstrasse,8.0,8.696296674571855,50.1097704
1634,Bergen_Enkheim,60388.0,,,0.0,0.0
1635,Eschersheim,60433.0,Zehnmorgenstraße,,0.0,0.0
1636,Nordend_West,60318.0,,,0.0,0.0
1637,Oberrad,60599.0,Offenbacher_Landstraße,464.0,8.735979664096917,50.1001938
1638,Nordend_West,60322.0,,,0.0,0.0
1639,Bergen_Enkheim,60388.0,,,0.0,0.0
1640,Riedberg,60438.0,Altenhöferallee,82.0,8.629251250471034,50.1782701
1641,Altstadt,60311.0,Kornmarkt,1.0,8.679235404246315,50.110635099999996
1642,Kalbach,60437.0,,,0.0,0.0
1643,Bonames,60433.0,,,0.0,0.0
1644,Oberrad,60599.0,,,0.0,0.0
1645,Sachsenhausen_Nord,60594.0,Große_Rittergasse,52.0,8.691598038367346,50.1060052
1646,Sachsenhausen_Süd,60598.0,Mittlerer_Hasenpfad,59.0,8.684512439296878,50.09374125
1647,Seckbach,60388.0,Flinschstr.,,0.0,0.0
1648,Riedberg,60438.0,Altenhöferallee,58.0,8.631618749918797,50.1762461
1649,Nordend_Ost,60316.0,Herderstr._,0.0,8.6944831,50.1196666
1650,Sachsenhausen_Süd,60598.0,Ziegelhüttenweg,30.0,8.679581361178544,50.0923218
1651,Bahnhofsviertel,60329.0,Münchener_Str._,0.0,8.6656435,50.1067827
1652,Ostend,60316.0,,,0.0,0.0
1653,Westend_Nord,60322.0,Wolfsgangstr._,0.0,8.6750198,50.1241226
1654,Westend_Süd,60323.0,Friedrichstraße,30.0,8.664250936255442,50.12157875
1655,Westend_Süd,60323.0,,,0.0,0.0
1656,Nordend_West,60318.0,Oederweg_,0.0,8.679633,50.1181588
1657,Nordend_West,60318.0,Zeißelstraße,20.0,8.690191266340783,50.1242774
1658,Nied,65934.0,,,0.0,0.0
1659,Bockenheim,60486.0,"Europaallee_140,",142.0,0.0,0.0
1660,Sachsenhausen_Süd,60599.0,,,0.0,0.0
1661,Nordend_West,60318.0,Zeißelstraße,20.0,8.690191266340783,50.1242774
1662,Gallusviertel,60326.0,,,0.0,0.0
1663,Niederrad,60528.0,Kelsterbacher_Str,50.0,8.642317451656181,50.0886259
1664,Bergen_Enkheim,60388.0,Heinrich-Bingemer-Weg,35.0,8.7523559,50.15242205
1665,Gallusviertel,60326.0,Weilburger_Straße,47.0,8.6392942,50.0994141
1666,Westend_Süd,60325.0,Beethovenstr.,,0.0,0.0
1667,Nieder_Erlenbach,60437.0,,,0.0,0.0
1668,Gutleutviertel,60327.0,,,0.0,0.0
1669,Unterliederbach,65929.0,Hortensienring,20.0,8.525817684548738,50.104625799999994
1670,Höchst,65929.0,Auerstraße,12.0,8.552332100000003,50.105487049999994
1671,Eckenheim,60435.0,,,0.0,0.0
1672,Gallusviertel,60326.0,Niedernhausener_Str.,55.0,8.629930550000001,50.1070183
1673,Gallusviertel,60486.0,Europa-Allee,155.0,8.62598826981626,50.107128349999996
1674,Bockenheim,60487.0,,,0.0,0.0
1675,Nordend_West,60318.0,Schleidenstraße,24.0,8.683462885643277,50.120770050000004
1676,Gallusviertel,60326.0,Mainzer_Landstrasse,341.0,8.6358893,50.1019994
1677,Bornheim,60385.0,Arnsburger_Straße,70.0,8.70684992811775,50.124801000000005
1678,Innenstadt,60313.0,,,0.0,0.0
1679,Innenstadt,60313.0,,,0.0,0.0
1680,Sachsenhausen_Nord,60594.0,Textorstrasse,0.0,8.6903264,50.1027866
1681,Sachsenhausen_Nord,60596.0,Gartenstraße_,0.0,8.674884,50.1012375
1682,Gallusviertel,60326.0,Mainzer_Landstr.,341.0,8.6358893,50.1019994
1683,Sachsenhausen_Nord,60594.0,Zum_Gipelhof,12.0,8.7012491,50.1046099
1684,Niederrad,60528.0,Lyoner_Straße,30.0,8.622975643309179,50.080984599999994
